date,Usage,Hour,LagRP,LeadRP,LagPF,LeadPF,CO2,Ltype,Wstatus,Dweek
2018-10-10,93.89,22,18.89,25.17,98.04,0,0.0125,Medium_Load,Weekday,Wednesday
2018-10-10,24.69,23,44.21,0,48.76,0,0,Medium_Load,Weekday,Wednesday
2018-10-10,15,24,29.13,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-11,14.19,1,26.74,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,14.22,2,26.49,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,14.55,3,25.89,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,13.54,4,26.17,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,12.63,5,25.78,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,11.99,6,24.08,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,12.42,7,24.2,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,15.05,8,25.71,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-11,403.49,9,258.69,0,0,100,0.045,Light_Load,Weekday,Thursday
2018-10-11,412.09,10,205.74,0,89.47,0,0.045,Medium_Load,Weekday,Thursday
2018-10-11,423.32,11,212.98,0,89.33,0,0.05,Maximum_Load,Weekday,Thursday
2018-10-11,432.83,12,226.73,0,88.58,0,0.05,Maximum_Load,Weekday,Thursday
2018-10-11,35.99,13,1.22,55.91,99.94,0,0.0025,Medium_Load,Weekday,Thursday
2018-10-11,210.17,14,113.08,3.35,88.06,0,0.025,Maximum_Load,Weekday,Thursday
2018-10-11,165.24,15,76.06,0,90.84,0,0.02,Maximum_Load,Weekday,Thursday
2018-10-11,223.24,16,139.56,0,84.79,0,0.025,Maximum_Load,Weekday,Thursday
2018-10-11,221.58,17,130.54,0,86.16,0,0.0275,Maximum_Load,Weekday,Thursday
2018-10-11,214.82,18,71.89,2.3,94.83,0,0.0225,Medium_Load,Weekday,Thursday
2018-10-11,339.56,19,155.08,0,90.96,0,0.0375,Medium_Load,Weekday,Thursday
2018-10-11,357.98,20,168.19,0,90.51,0,0.0425,Medium_Load,Weekday,Thursday
2018-10-11,354.39,21,169.37,0,90.23,0,0.04,Medium_Load,Weekday,Thursday
2018-10-11,18.57,22,0.26,64.79,99.99,0,0,Medium_Load,Weekday,Thursday
2018-10-11,14.94,23,27.47,0.11,47.78,0,0,Medium_Load,Weekday,Thursday
2018-10-11,15.62,24,27.25,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-12,14.25,1,25.27,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,14.32,2,25.49,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,14.76,3,27.28,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,13.93,4,25.81,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,12.03,5,22.1,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,12.75,6,23.54,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,11.88,7,22.29,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,15.66,8,24.95,0,0,100,0,Light_Load,Weekday,Friday
2018-10-12,304.88,9,217.62,0,0,100,0.0375,Light_Load,Weekday,Friday
2018-10-12,264.86,10,150.41,0,86.96,0,0.03,Medium_Load,Weekday,Friday
2018-10-12,207.29,11,118.51,0,86.81,0,0.0225,Maximum_Load,Weekday,Friday
2018-10-12,208.66,12,127.69,0.54,85.3,0,0.0225,Maximum_Load,Weekday,Friday
2018-10-12,17.71,13,0,68.46,100,0,0,Medium_Load,Weekday,Friday
2018-10-12,200.59,14,115.78,4.79,86.61,0,0.0225,Maximum_Load,Weekday,Friday
2018-10-12,193.61,15,85.24,0,91.52,0,0.0225,Maximum_Load,Weekday,Friday
2018-10-12,200.56,16,108.62,0,87.93,0,0.0225,Maximum_Load,Weekday,Friday
2018-10-12,192.89,17,109.23,0,87.02,0,0.02,Maximum_Load,Weekday,Friday
2018-10-12,161.43,18,64.08,2.27,92.95,0,0.0175,Medium_Load,Weekday,Friday
2018-10-12,226.08,19,157.82,0,82,0,0.025,Medium_Load,Weekday,Friday
2018-10-12,215.46,20,138.16,0,84.18,0,0.0225,Medium_Load,Weekday,Friday
2018-10-12,214.35,21,148.03,1.22,82.28,0,0.025,Medium_Load,Weekday,Friday
2018-10-12,16.12,22,0,70.17,100,0,0,Medium_Load,Weekday,Friday
2018-10-12,15.01,23,24.48,0.14,52.27,0,0,Medium_Load,Weekday,Friday
2018-10-12,15.3,24,23.97,0,0,100,0,Light_Load,Weekday,Friday
2018-10-13,14.4,1,28.88,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,14.4,2,29.63,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,13.78,3,24.52,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,11.23,4,17.38,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,12.42,5,20.4,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,11.66,6,18.32,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,11.69,7,19.88,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,12.17,8,17.53,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-13,212.04,9,192.17,0,0,100,0.0225,Light_Load,Weekend,Saturday
2018-10-13,173.59,10,75.13,0,91.77,0,0.02,Medium_Load,Weekend,Saturday
2018-10-13,170.85,11,52.56,0.07,95.58,0,0.02,Maximum_Load,Weekend,Saturday
2018-10-13,167.72,12,62.09,0.47,93.78,0,0.02,Maximum_Load,Weekend,Saturday
2018-10-13,16.16,13,0,58.89,100,0,0,Medium_Load,Weekend,Saturday
2018-10-13,153.97,14,59.29,6.52,93.32,0,0.0175,Maximum_Load,Weekend,Saturday
2018-10-13,222.95,15,108.51,0,89.92,0,0.0275,Maximum_Load,Weekend,Saturday
2018-10-13,295.89,16,121.83,0,92.47,0,0.035,Maximum_Load,Weekend,Saturday
2018-10-13,122.25,17,40.57,22.75,94.91,0,0.0125,Maximum_Load,Weekend,Saturday
2018-10-13,16.13,18,0,65.92,100,0,0,Medium_Load,Weekend,Saturday
2018-10-13,14.28,19,0,54.21,100,0,0,Medium_Load,Weekend,Saturday
2018-10-13,14.47,20,0,72.3,100,0,0,Medium_Load,Weekend,Saturday
2018-10-13,14.97,21,0,72.53,100,0,0,Medium_Load,Weekend,Saturday
2018-10-13,15.29,22,0,71.92,100,0,0,Medium_Load,Weekend,Saturday
2018-10-13,12.77,23,24.05,0.18,46.9,0,0,Medium_Load,Weekend,Saturday
2018-10-13,10.76,24,16.89,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-14,11.17,1,18.8,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,11.76,2,21.28,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,11.77,3,21.09,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,11.06,4,19.29,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,11.09,5,19.36,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,13.79,6,23.08,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,10.99,7,19.76,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,10.87,8,19.69,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-14,11.09,9,11.76,14,0,62.09,0,Light_Load,Weekend,Sunday
2018-10-14,13.42,10,0,52.05,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,13.03,11,0,51.76,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,11.8,12,0,38.3,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,12.35,13,0,42.33,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,12.2,14,0,43.42,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,12.88,15,0,52.16,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,12.81,16,0,54.07,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,11.7,17,0,45.65,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,12.74,18,0,48.35,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,11.74,19,0,33.62,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,11.92,20,0,45.89,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,13.18,21,0,56.52,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,12.77,22,0,53.46,100,0,0,Light_Load,Weekend,Sunday
2018-10-14,11.3,23,21.28,0.04,46.9,0,0,Light_Load,Weekend,Sunday
2018-10-14,11.06,24,19.59,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-15,12,1,23.22,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,12.06,2,23.37,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,11.23,3,21.06,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,11.2,4,20.59,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,11.88,5,22.64,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,11.88,6,22.07,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,10.88,7,19.4,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,18.32,8,28.54,0,0,100,0,Light_Load,Weekday,Monday
2018-10-15,301.86,9,167.47,0,0,100,0.035,Light_Load,Weekday,Monday
2018-10-15,440.82,10,202.31,0,90.89,0,0.0475,Medium_Load,Weekday,Monday
2018-10-15,415.22,11,199.33,0,90.15,0,0.0475,Maximum_Load,Weekday,Monday
2018-10-15,429.12,12,229.31,0,88.2,0,0.0525,Maximum_Load,Weekday,Monday
2018-10-15,25.38,13,0.25,65.19,100,0,0,Medium_Load,Weekday,Monday
2018-10-15,404.61,14,209.48,5,88.8,0,0.045,Maximum_Load,Weekday,Monday
2018-10-15,381.16,15,193.93,0,89.13,0,0.045,Maximum_Load,Weekday,Monday
2018-10-15,407.09,16,212.94,0,88.61,0,0.0475,Maximum_Load,Weekday,Monday
2018-10-15,406.94,17,201.75,0,89.59,0,0.0475,Maximum_Load,Weekday,Monday
2018-10-15,246.03,18,81.54,1.47,94.92,0,0.0275,Medium_Load,Weekday,Monday
2018-10-15,342.29,19,151.19,0,91.47,0,0.04,Medium_Load,Weekday,Monday
2018-10-15,299.92,20,144.32,0,90.11,0,0.035,Medium_Load,Weekday,Monday
2018-10-15,184.69,21,96.66,3.2,88.6,0,0.02,Medium_Load,Weekday,Monday
2018-10-15,16.78,22,0.04,64.37,100,0,0,Medium_Load,Weekday,Monday
2018-10-15,15.26,23,30.82,0.07,44.37,0,0,Medium_Load,Weekday,Monday
2018-10-15,14.62,24,28.69,0,0,100,0,Light_Load,Weekday,Monday
2018-10-16,16.63,1,31.13,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,13.18,2,26.53,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,12.54,3,24.84,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,12.43,4,24.3,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,13.26,5,26.5,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,13.42,6,27.5,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,12.24,7,24.41,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,16.56,8,26.67,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-16,343.2,9,207.5,0,0,100,0.04,Light_Load,Weekday,Tuesday
2018-10-16,417.99,10,195.1,0,90.62,0,0.0475,Medium_Load,Weekday,Tuesday
2018-10-16,349.77,11,180.72,0,88.84,0,0.04,Maximum_Load,Weekday,Tuesday
2018-10-16,226.3,12,158.9,0,81.84,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-10-16,30.14,13,2.81,61.38,99.57,0,0.0025,Medium_Load,Weekday,Tuesday
2018-10-16,224.42,14,153.75,4.64,82.5,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-10-16,248.43,15,169.31,0,82.63,0,0.03,Maximum_Load,Weekday,Tuesday
2018-10-16,245.17,16,175.4,0,81.33,0,0.03,Maximum_Load,Weekday,Tuesday
2018-10-16,253.15,17,185.65,0,80.64,0,0.03,Maximum_Load,Weekday,Tuesday
2018-10-16,166.11,18,80.68,1.58,89.95,0,0.015,Medium_Load,Weekday,Tuesday
2018-10-16,226.59,19,165.82,0,80.7,0,0.025,Medium_Load,Weekday,Tuesday
2018-10-16,261.83,20,190.4,0,80.88,0,0.03,Medium_Load,Weekday,Tuesday
2018-10-16,179.5,21,112.46,7.16,84.74,0,0.02,Medium_Load,Weekday,Tuesday
2018-10-16,18.83,22,0.04,64.04,100,0,0,Medium_Load,Weekday,Tuesday
2018-10-16,15.9,23,29.73,0.11,47.16,0,0,Medium_Load,Weekday,Tuesday
2018-10-16,14.91,24,27.79,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-17,14.72,1,26.78,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,16.31,2,30.13,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,15.48,3,29.98,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,13.18,4,25.35,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,12.46,5,23.9,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,14.68,6,28.19,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,12.96,7,24.37,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,16.51,8,25.78,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-17,254.16,9,198.76,0,0,100,0.0275,Light_Load,Weekday,Wednesday
2018-10-17,413.6,10,199.8,0,90.04,0,0.0475,Medium_Load,Weekday,Wednesday
2018-10-17,372.52,11,183.07,0,89.75,0,0.0425,Maximum_Load,Weekday,Wednesday
2018-10-17,336.21,12,195.44,0,86.45,0,0.0375,Maximum_Load,Weekday,Wednesday
2018-10-17,23.04,13,0.18,59.28,100,0,0,Medium_Load,Weekday,Wednesday
2018-10-17,175.02,14,98.02,5.98,87.25,0,0.02,Maximum_Load,Weekday,Wednesday
2018-10-17,265.15,15,183.24,0,82.27,0,0.03,Maximum_Load,Weekday,Wednesday
2018-10-17,231.95,16,147.6,0,84.37,0,0.025,Maximum_Load,Weekday,Wednesday
2018-10-17,208.66,17,123.45,0,86.07,0,0.0225,Maximum_Load,Weekday,Wednesday
2018-10-17,168.66,18,72.57,2.41,91.86,0,0.0175,Medium_Load,Weekday,Wednesday
2018-10-17,168.15,19,76.36,0,91.05,0,0.0175,Medium_Load,Weekday,Wednesday
2018-10-17,171.65,20,67.08,0.22,93.14,0,0.02,Medium_Load,Weekday,Wednesday
2018-10-17,111.06,21,32.88,22.44,95.89,0,0.0125,Medium_Load,Weekday,Wednesday
2018-10-17,15.84,22,0,72.62,100,0,0,Medium_Load,Weekday,Wednesday
2018-10-17,14.55,23,23.52,0.18,52.61,0,0,Medium_Load,Weekday,Wednesday
2018-10-17,14.69,24,21.2,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-18,15.81,1,22.72,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,14.32,2,23.73,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,14.55,3,25.05,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,13.03,4,21.13,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,12.79,5,20.45,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,11.91,6,17.85,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,12.64,7,20.6,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,15.91,8,19.26,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-18,148.35,9,108.11,0,0,100,0.0175,Light_Load,Weekday,Thursday
2018-10-18,178.84,10,75.75,0,92.08,0,0.02,Medium_Load,Weekday,Thursday
2018-10-18,171.05,11,67.75,0.08,92.97,0,0.02,Maximum_Load,Weekday,Thursday
2018-10-18,206.56,12,123.95,0,85.75,0,0.0225,Maximum_Load,Weekday,Thursday
2018-10-18,28.22,13,1.62,66.84,99.84,0,0.0025,Medium_Load,Weekday,Thursday
2018-10-18,312.66,14,170.17,4.07,87.83,0,0.0375,Maximum_Load,Weekday,Thursday
2018-10-18,244.22,15,172.87,0,81.62,0,0.0275,Maximum_Load,Weekday,Thursday
2018-10-18,286.82,16,203.43,0,81.57,0,0.0325,Maximum_Load,Weekday,Thursday
2018-10-18,292.87,17,184.24,0,84.64,0,0.0325,Maximum_Load,Weekday,Thursday
2018-10-18,189.47,18,98.27,1.26,88.77,0,0.02,Medium_Load,Weekday,Thursday
2018-10-18,197.78,19,120.42,0,85.41,0,0.0225,Medium_Load,Weekday,Thursday
2018-10-18,223.16,20,162.9,0,80.77,0,0.0225,Medium_Load,Weekday,Thursday
2018-10-18,246.24,21,122.22,0,89.57,0,0.0275,Medium_Load,Weekday,Thursday
2018-10-18,126,22,34.74,30.71,96.4,0,0.0125,Medium_Load,Weekday,Thursday
2018-10-18,18.25,23,33.99,0.11,47.3,0,0,Medium_Load,Weekday,Thursday
2018-10-18,14.63,24,27.79,0,0,100,0,Light_Load,Weekday,Thursday
2018-10-19,14.62,1,26.93,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,14.52,2,26.47,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,14.87,3,28.45,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,14.79,4,28.29,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,12.28,5,24.85,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,12.09,6,24.05,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,12.7,7,25.02,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,16.23,8,28.16,0,0,100,0,Light_Load,Weekday,Friday
2018-10-19,318.89,9,227.12,0,0,100,0.0375,Light_Load,Weekday,Friday
2018-10-19,384.27,10,197.93,0,88.9,0,0.045,Medium_Load,Weekday,Friday
2018-10-19,207.83,11,118.88,0,86.8,0,0.02,Maximum_Load,Weekday,Friday
2018-10-19,189.39,12,107.14,1.51,87.04,0,0.0225,Maximum_Load,Weekday,Friday
2018-10-19,19.8,13,0,61.64,100,0,0,Medium_Load,Weekday,Friday
2018-10-19,179.96,14,100.69,3.28,87.27,0,0.0175,Maximum_Load,Weekday,Friday
2018-10-19,232.56,15,156.96,0,82.89,0,0.0275,Maximum_Load,Weekday,Friday
2018-10-19,312.96,16,193.24,0,85.09,0,0.0375,Maximum_Load,Weekday,Friday
2018-10-19,291.96,17,180.79,0,85.02,0,0.035,Maximum_Load,Weekday,Friday
2018-10-19,149.65,18,45.54,1.23,95.67,0,0.015,Medium_Load,Weekday,Friday
2018-10-19,230.15,19,151.78,0,83.48,0,0.025,Medium_Load,Weekday,Friday
2018-10-19,222.77,20,157.21,0,81.7,0,0.025,Medium_Load,Weekday,Friday
2018-10-19,205.45,21,124.75,0,85.48,0,0.025,Medium_Load,Weekday,Friday
2018-10-19,263.7,22,83.99,0,95.28,0,0.0275,Medium_Load,Weekday,Friday
2018-10-19,227.12,23,173.99,0,79.38,0,0.025,Medium_Load,Weekday,Friday
2018-10-19,263.48,24,186.01,0,0,100,0.03,Light_Load,Weekday,Friday
2018-10-20,136.48,1,101.2,0,0,100,0.015,Light_Load,Weekend,Saturday
2018-10-20,19.79,2,26.93,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,14.29,3,26.4,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,14,4,26.53,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,14.04,5,26.58,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,13.57,6,25.45,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,11.66,7,20.81,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,13.14,8,22.07,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-20,153.79,9,101.09,0,0,100,0.0175,Light_Load,Weekend,Saturday
2018-10-20,211.73,10,90.83,0,91.9,0,0.0225,Medium_Load,Weekend,Saturday
2018-10-20,271.44,11,135.22,0,89.51,0,0.03,Maximum_Load,Weekend,Saturday
2018-10-20,213.05,12,116.24,4.9,87.78,0,0.025,Maximum_Load,Weekend,Saturday
2018-10-20,24.77,13,0,64.7,100,0,0,Medium_Load,Weekend,Saturday
2018-10-20,260.32,14,106.59,5.29,92.54,0,0.03,Maximum_Load,Weekend,Saturday
2018-10-20,300.2,15,145.99,0,89.93,0,0.035,Maximum_Load,Weekend,Saturday
2018-10-20,330.49,16,153.36,0,90.71,0,0.0375,Maximum_Load,Weekend,Saturday
2018-10-20,288.17,17,122.86,0,91.99,0,0.0325,Maximum_Load,Weekend,Saturday
2018-10-20,154.44,18,56.17,0.08,93.98,0,0.0175,Medium_Load,Weekend,Saturday
2018-10-20,54.64,19,19.73,44.75,94.06,0,0.005,Medium_Load,Weekend,Saturday
2018-10-20,15.34,20,0,71.92,100,0,0,Medium_Load,Weekend,Saturday
2018-10-20,14.55,21,0,71.86,100,0,0,Medium_Load,Weekend,Saturday
2018-10-20,14.62,22,0,71.75,100,0,0,Medium_Load,Weekend,Saturday
2018-10-20,14.3,23,26.46,0.14,47.54,0,0,Medium_Load,Weekend,Saturday
2018-10-20,13.61,24,21.71,0,0,100,0,Light_Load,Weekend,Saturday
2018-10-21,11.06,1,18.14,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,11.12,2,18,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,12.49,3,20.66,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,12.36,4,20.49,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,11.16,5,18.58,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,11.2,6,18.79,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,11.85,7,21.81,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,11.67,8,21.89,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-21,11.81,9,13.36,13.57,0,65.65,0,Light_Load,Weekend,Sunday
2018-10-21,12.96,10,0,55.33,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,11.99,11,0,45.54,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,11.91,12,0,38.84,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,12.75,13,0,48.13,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,13.43,14,0,59.33,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,12.06,15,0,45,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,42.2,16,1.05,38.88,99.97,0,0.0025,Light_Load,Weekend,Sunday
2018-10-21,53.7,17,1.44,42.19,99.96,0,0.005,Light_Load,Weekend,Sunday
2018-10-21,12.34,18,0,46.9,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,12.02,19,0,33.23,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,12.17,20,0,45.71,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,13.72,21,0,59.09,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,13.06,22,0,53.53,100,0,0,Light_Load,Weekend,Sunday
2018-10-21,11.41,23,20.84,0.11,48.02,0,0,Light_Load,Weekend,Sunday
2018-10-21,12.13,24,21.53,0,0,100,0,Light_Load,Weekend,Sunday
2018-10-22,11.38,1,20.42,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,12.24,2,23.65,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,12.35,3,23.58,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,12.03,4,23.07,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,11.6,5,22.43,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,11.4,6,21.38,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,13.64,7,24.38,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,14.47,8,23.4,0,0,100,0,Light_Load,Weekday,Monday
2018-10-22,166.5,9,124.53,0,0,100,0.02,Light_Load,Weekday,Monday
2018-10-22,198.49,10,87.37,0,91.53,0,0.02,Medium_Load,Weekday,Monday
2018-10-22,196.05,11,99.57,0,89.16,0,0.0225,Maximum_Load,Weekday,Monday
2018-10-22,353.13,12,209.02,0.29,86.06,0,0.04,Maximum_Load,Weekday,Monday
2018-10-22,19.77,13,0,62.05,100,0,0,Medium_Load,Weekday,Monday
2018-10-22,294.92,14,174.52,7.2,86.06,0,0.035,Maximum_Load,Weekday,Monday
2018-10-22,363.89,15,201.13,0,87.52,0,0.0425,Maximum_Load,Weekday,Monday
2018-10-22,185.43,16,77.15,0,92.33,0,0.02,Maximum_Load,Weekday,Monday
2018-10-22,198.03,17,96.8,0,89.84,0,0.02,Maximum_Load,Weekday,Monday
2018-10-22,170.5,18,64.69,1.55,93.5,0,0.0175,Medium_Load,Weekday,Monday
2018-10-22,320.46,19,173.42,0,87.95,0,0.0375,Medium_Load,Weekday,Monday
2018-10-22,279.72,20,145.59,0,88.7,0,0.03,Medium_Load,Weekday,Monday
2018-10-22,214.09,21,88.92,8.32,92.35,0,0.025,Medium_Load,Weekday,Monday
2018-10-22,17.68,22,0.04,58.58,100,0,0,Medium_Load,Weekday,Monday
2018-10-22,15.12,23,26.31,0.07,49.83,0,0,Medium_Load,Weekday,Monday
2018-10-22,16.2,24,27.61,0,0,100,0,Light_Load,Weekday,Monday
2018-10-23,14.66,1,25.81,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,14.69,2,26.1,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,16.49,3,28.01,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,12.74,4,24,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,12.32,5,23.65,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,14.8,6,25.38,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,13.32,7,24.58,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,14.87,8,25.16,0,0,100,0,Light_Load,Weekday,Tuesday
2018-10-23,274.93,9,203.23,0,0,100,0.0325,Light_Load,Weekday,Tuesday
2018-10-23,236.62,10,134.74,0,86.9,0,0.0275,Medium_Load,Weekday,Tuesday
2018-10-23,191.75,11,98.89,0,88.88,0,0.02,Maximum_Load,Weekday,Tuesday
2018-10-23,276.67,12,166.44,0,85.69,0,0.03,Maximum_Load,Weekday,Tuesday
2018-10-23,26.56,13,3.6,46.3,99.09,0,0.0025,Medium_Load,Weekday,Tuesday
2018-10-23,290.41,14,179.13,2.74,85.11,0,0.0325,Maximum_Load,Weekday,Tuesday
2018-10-23,348.52,15,195.91,0,87.17,0,0.04,Maximum_Load,Weekday,Tuesday
2018-10-23,290.6,16,195.12,0,83.02,0,0.0325,Maximum_Load,Weekday,Tuesday
2018-10-23,216.75,17,127.94,0,86.12,0,0.025,Maximum_Load,Weekday,Tuesday
2018-10-23,168.91,18,72.44,1.48,91.9,0,0.0175,Medium_Load,Weekday,Tuesday
2018-10-23,321.99,19,204.01,0,84.47,0,0.035,Medium_Load,Weekday,Tuesday
2018-10-23,245.17,20,164.2,0,83.09,0,0.0275,Medium_Load,Weekday,Tuesday
2018-10-23,213.55,21,124.23,0,86.44,0,0.0275,Medium_Load,Weekday,Tuesday
2018-10-23,130.33,22,33.41,0,96.87,0,0.015,Medium_Load,Weekday,Tuesday
2018-10-23,302.76,23,179.61,0,86,0,0.0325,Medium_Load,Weekday,Tuesday
2018-10-23,61.45,24,59.25,0,0,100,0.005,Light_Load,Weekday,Tuesday
2018-10-24,17.47,1,29.05,0,0,100,0,Light_Load,Weekday,Wednesday
2018-10-24,15,2,26.75,0,0,100,0,Light_Load,Weekday,Wednesday
